Date, Time, Endpoint, Url
1/29/2022, 3:20:47 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000906EA&long=-104.9847&lat=39.7392
1/29/2022, 3:21:05 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 3:21:08 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering.fast_food%26filter%3dcircle%3a-104.9847%2c39.7392%2c80450%26bias%3dproximity%3a-104.9847%2c39.7392%26limit%3d10&cpuserialid=BFEBFBFF000906EA
1/29/2022, 3:22:45 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 3:22:47 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000906EA&long=-104.9847&lat=39.7392
1/29/2022, 3:22:49 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 3:22:51 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000906EA&long=-104.9847&lat=39.7392
1/29/2022, 3:23:04 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 3:23:08 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering.fast_food%26filter%3dcircle%3a-104.9847%2c39.7392%2c80450%26bias%3dproximity%3a-104.9847%2c39.7392%26limit%3d10&cpuserialid=BFEBFBFF000906EA
1/29/2022, 3:54:14 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 3:54:15 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000906EA&long=-104.9847&lat=39.7392
1/29/2022, 3:54:20 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 3:54:24 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering.fast_food%26filter%3dcircle%3a-104.9847%2c39.7392%2c80450%26bias%3dproximity%3a-104.9847%2c39.7392%26limit%3d10&cpuserialid=BFEBFBFF000906EA
1/29/2022, 3:55:38 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 3:55:39 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000906EA&long=-104.9847&lat=39.7392
1/29/2022, 3:55:58 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 3:56:02 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering.fast_food%26filter%3dcircle%3a-104.9847%2c39.7392%2c80450%26bias%3dproximity%3a-104.9847%2c39.7392%26limit%3d10&cpuserialid=BFEBFBFF000906EA
1/29/2022, 3:58:42 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 3:58:46 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering.fast_food%26filter%3dcircle%3a-104.9847%2c39.7392%2c80450%26bias%3dproximity%3a-104.9847%2c39.7392%26limit%3d10&cpuserialid=BFEBFBFF000906EA
1/29/2022, 4:00:47 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 4:00:49 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000906EA&long=-104.9847&lat=39.7392
1/29/2022, 4:00:57 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 4:01:00 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering.fast_food%26filter%3dcircle%3a-104.9847%2c39.7392%2c80450%26bias%3dproximity%3a-104.9847%2c39.7392%26limit%3d10&cpuserialid=BFEBFBFF000906EA
1/29/2022, 4:02:38 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 4:02:42 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dentertainment.theme_park%26filter%3dcircle%3a-104.9847%2c39.7392%2c80450%26bias%3dproximity%3a-104.9847%2c39.7392%26limit%3d10&cpuserialid=BFEBFBFF000906EA
1/29/2022, 4:08:49 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 4:08:51 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000906EA&long=-104.9847&lat=39.7392
1/29/2022, 4:09:00 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 4:09:04 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering.fast_food%26filter%3dcircle%3a-104.9847%2c39.7392%2c80450%26bias%3dproximity%3a-104.9847%2c39.7392%26limit%3d10&cpuserialid=BFEBFBFF000906EA
1/29/2022, 4:10:19 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 4:10:24 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering.fast_food%26filter%3dcircle%3a-104.9847%2c39.7392%2c80450%26bias%3dproximity%3a-104.9847%2c39.7392%26limit%3d10&cpuserialid=BFEBFBFF000906EA
1/29/2022, 4:11:10 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 4:11:13 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering.fast_food%26filter%3dcircle%3a-104.9847%2c39.7392%2c80450%26bias%3dproximity%3a-104.9847%2c39.7392%26limit%3d10&cpuserialid=BFEBFBFF000906EA
1/29/2022, 4:13:02 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 4:13:04 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000906EA&long=-104.9847&lat=39.7392
1/29/2022, 4:13:11 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 4:13:15 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcommercial.food_and_drink%26filter%3dcircle%3a-104.9847%2c39.7392%2c80450%26bias%3dproximity%3a-104.9847%2c39.7392%26limit%3d10&cpuserialid=BFEBFBFF000906EA
1/29/2022, 4:13:44 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 4:13:45 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000906EA&long=-104.9847&lat=39.7392
1/29/2022, 4:13:54 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 4:13:58 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcommercial.food_and_drink%26filter%3dcircle%3a-104.9847%2c39.7392%2c80450%26bias%3dproximity%3a-104.9847%2c39.7392%26limit%3d10&cpuserialid=BFEBFBFF000906EA
1/29/2022, 4:14:56 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 4:14:58 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000906EA&long=-104.9847&lat=39.7392
1/29/2022, 4:15:08 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 4:15:11 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcommercial.food_and_drink%26filter%3dcircle%3a-104.9847%2c39.7392%2c80450%26bias%3dproximity%3a-104.9847%2c39.7392%26limit%3d10&cpuserialid=BFEBFBFF000906EA
1/29/2022, 4:17:01 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 4:17:02 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000906EA&long=-104.9847&lat=39.7392
1/29/2022, 4:17:12 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
1/29/2022, 4:17:16 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcommercial.food_and_drink%26filter%3dcircle%3a-104.9847%2c39.7392%2c80450%26bias%3dproximity%3a-104.9847%2c39.7392%26limit%3d10&cpuserialid=BFEBFBFF000906EA
1/29/2022, 4:53:33 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?https%3A%2F%2Fapi.geoapify.com%2Fv2%2Fplaces%2F%3Fcategories%3Dcatering.fast_food%26filter%3Dcircle%3A11%2C12%2C80450%26bias%3Dproximity%3A11%2C12%26limit%3D10&cpuserialid=123456
1/29/2022, 4:53:37 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?https%3A%2F%2Fapi.geoapify.com%2Fv2%2Fplaces%2F%3Fcategories%3Dcatering.fast_food%26filter%3Dcircle%3A11%2C12%2C80450%26bias%3Dproximity%3A11%2C12%26limit%3D10&cpuserialid=123456
1/29/2022, 4:54:09 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3A%2F%2Fapi.geoapify.com%2Fv2%2Fplaces%2F%3Fcategories%3Dcatering.fast_food%26filter%3Dcircle%3A11%2C12%2C80450%26bias%3Dproximity%3A11%2C12%26limit%3D10&cpuserialid=123456
1/29/2022, 5:00:12 AM, bingmaps, http://touristserver.sami200.repl.co/bingmaps?url=https%3a%2f%2fdev.virtualearth.net%2fREST%2fv1%2fLocations%3fq%3d9059+E+Panorama+
1/29/2022, 5:00:17 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering%26filter%3dcircle%3a-104.8850417%2c39.5800062%2c64360%26bias%3dproximity%3a-104.8850417%2c39.5800062%26limit%3d10&cpuserialid=BFEBFBFF000706E5
1/29/2022, 5:25:11 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/29/2022, 5:25:13 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/29/2022, 5:27:17 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/29/2022, 5:27:20 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering%26filter%3dcircle%3a-104.8769%2c39.5792%2c40225%26bias%3dproximity%3a-104.8769%2c39.5792%26limit%3d10&cpuserialid=BFEBFBFF000706E5
1/29/2022, 5:27:37 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8710976&lat=39.5795267
1/29/2022, 5:27:38 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8867284&lat=39.5808038
1/29/2022, 5:27:43 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873051561193&lat=39.57987395
1/29/2022, 5:27:43 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8716039&lat=39.5795198
1/29/2022, 5:27:45 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8867284&lat=39.5808038
1/29/2022, 5:27:50 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8867284&lat=39.5808038
1/29/2022, 5:27:51 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8796968&lat=39.5810462
1/29/2022, 5:27:51 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.876178596738&lat=39.58206355
1/29/2022, 5:27:53 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8796968&lat=39.5810462
1/29/2022, 5:28:00 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8796968&lat=39.5810462
1/29/2022, 5:28:01 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.876178596738&lat=39.58206355
1/29/2022, 5:28:02 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873051561193&lat=39.57987395
1/29/2022, 5:28:02 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.87132&lat=39.5795174
1/29/2022, 5:28:28 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873051561193&lat=39.57987395
1/29/2022, 5:28:30 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.876178596738&lat=39.58206355
1/29/2022, 5:28:31 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8796968&lat=39.5810462
1/29/2022, 5:28:37 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873051561193&lat=39.57987395
1/29/2022, 5:28:39 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8710976&lat=39.5795267
1/29/2022, 5:28:41 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8796968&lat=39.5810462
1/29/2022, 5:28:47 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8796968&lat=39.5810462
1/29/2022, 5:28:48 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8796968&lat=39.5810462
1/29/2022, 5:28:48 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8796968&lat=39.5810462
1/29/2022, 5:30:43 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/29/2022, 5:30:47 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering%26filter%3dcircle%3a-104.8769%2c39.5792%2c32180%26bias%3dproximity%3a-104.8769%2c39.5792%26limit%3d10&cpuserialid=BFEBFBFF000706E5
1/29/2022, 5:30:51 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/29/2022, 5:30:53 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/29/2022, 5:31:06 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/29/2022, 5:31:09 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcommercial%26filter%3dcircle%3a-104.8769%2c39.5792%2c48270%26bias%3dproximity%3a-104.8769%2c39.5792%26limit%3d10&cpuserialid=BFEBFBFF000706E5
1/30/2022, 2:38:45 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 2:38:47 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/30/2022, 2:39:33 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 2:39:35 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/30/2022, 2:40:21 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 2:40:22 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/30/2022, 2:40:48 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 2:40:54 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3daccommodation%26filter%3dcircle%3a-104.8769%2c39.5792%2c48270%26bias%3dproximity%3a-104.8769%2c39.5792%26limit%3d10&cpuserialid=BFEBFBFF000706E5
1/30/2022, 2:41:27 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 2:41:30 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3daccommodation%26filter%3dcircle%3a-104.8769%2c39.5792%2c80450%26bias%3dproximity%3a-104.8769%2c39.5792%26limit%3d10&cpuserialid=BFEBFBFF000706E5
1/30/2022, 2:41:45 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8787729934&lat=39.5811895
1/30/2022, 2:41:45 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8787729934&lat=39.5811895
1/30/2022, 2:41:45 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8787729934&lat=39.5811895
1/30/2022, 2:41:54 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.879495010822&lat=39.58848385
1/30/2022, 2:41:55 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.875802899682&lat=39.5847064
1/30/2022, 2:41:55 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873780472859&lat=39.5829626
1/30/2022, 2:42:03 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873780472859&lat=39.5829626
1/30/2022, 2:42:05 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8787729934&lat=39.5811895
1/30/2022, 2:42:07 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8787729934&lat=39.5811895
1/30/2022, 2:42:07 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8787729934&lat=39.5811895
1/30/2022, 2:42:07 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8787729934&lat=39.5811895
1/30/2022, 2:42:10 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8787729934&lat=39.5811895
1/30/2022, 2:42:10 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8787729934&lat=39.5811895
1/30/2022, 2:42:12 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8787729934&lat=39.5811895
1/30/2022, 2:42:13 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8787729934&lat=39.5811895
1/30/2022, 2:42:52 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 2:42:53 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/30/2022, 2:43:46 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 2:43:50 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcommercial%26filter%3dcircle%3a-104.8769%2c39.5792%2c1609%26bias%3dproximity%3a-104.8769%2c39.5792%26limit%3d10&cpuserialid=BFEBFBFF000706E5
1/30/2022, 2:43:52 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.884876725&lat=39.5812133
1/30/2022, 2:43:53 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8860761&lat=39.5815844
1/30/2022, 2:43:53 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.886751&lat=39.5811632
1/30/2022, 2:43:55 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.880522&lat=39.57031865
1/30/2022, 2:43:56 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8860761&lat=39.5815844
1/30/2022, 2:43:57 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.875068289133&lat=39.57192905
1/30/2022, 2:43:57 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8724265&lat=39.5862261
1/30/2022, 2:44:41 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.875068289133&lat=39.57192905
1/30/2022, 2:44:44 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.875068289133&lat=39.57192905
1/30/2022, 2:44:45 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.875068289133&lat=39.57192905
1/30/2022, 2:44:46 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8750472&lat=39.5703053
1/30/2022, 2:44:47 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8750472&lat=39.5703053
1/30/2022, 2:44:47 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.875068289133&lat=39.57192905
1/30/2022, 2:44:47 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.875068289133&lat=39.57192905
1/30/2022, 2:44:48 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.875068289133&lat=39.57192905
1/30/2022, 2:44:48 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.875068289133&lat=39.57192905
1/30/2022, 2:44:56 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8750472&lat=39.5703053
1/30/2022, 2:44:58 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8801614&lat=39.58113855
1/30/2022, 2:46:49 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 2:46:51 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/30/2022, 2:46:56 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 2:46:59 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dtourism%26filter%3dcircle%3a-104.8769%2c39.5792%2c48270%26bias%3dproximity%3a-104.8769%2c39.5792%26limit%3d10&cpuserialid=BFEBFBFF000706E5
1/30/2022, 2:47:04 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8936788&lat=39.6019269
1/30/2022, 2:47:08 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8924948&lat=39.6014032
1/30/2022, 2:47:13 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8703107&lat=39.5619484
1/30/2022, 2:47:56 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 2:47:57 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/30/2022, 2:48:42 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 2:48:44 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/30/2022, 2:49:46 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
