Date, Time, Endpoint, Url
1/30/2022, 2:49:48 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/30/2022, 2:52:38 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 2:52:41 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering%26filter%3dcircle%3a-104.8769%2c39.5792%2c48270%26bias%3dproximity%3a-104.8769%2c39.5792%26limit%3d10&cpuserialid=BFEBFBFF000706E5
1/30/2022, 2:57:46 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.876178596738&lat=39.58206355
1/30/2022, 2:57:46 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.876178596738&lat=39.58206355
1/30/2022, 2:57:47 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8796968&lat=39.5810462
1/30/2022, 2:57:48 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8796968&lat=39.5810462
1/30/2022, 2:57:50 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8796968&lat=39.5810462
1/30/2022, 2:57:50 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8796968&lat=39.5810462
1/30/2022, 2:57:50 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8796968&lat=39.5810462
1/30/2022, 2:59:46 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.876178596738&lat=39.58206355
1/30/2022, 2:59:48 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.876178596738&lat=39.58206355
1/30/2022, 2:59:50 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.876178596738&lat=39.58206355
1/30/2022, 2:59:50 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.876178596738&lat=39.58206355
1/30/2022, 2:59:51 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.876178596738&lat=39.58206355
1/30/2022, 2:59:51 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.876178596738&lat=39.58206355
1/30/2022, 2:59:53 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.876178596738&lat=39.58206355
1/30/2022, 2:59:53 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.876178596738&lat=39.58206355
1/30/2022, 2:59:54 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8710976&lat=39.5795267
1/30/2022, 2:59:54 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8710976&lat=39.5795267
1/30/2022, 2:59:56 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8710976&lat=39.5795267
1/30/2022, 2:59:57 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8710976&lat=39.5795267
1/30/2022, 2:59:57 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8710976&lat=39.5795267
1/30/2022, 2:59:58 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8710976&lat=39.5795267
1/30/2022, 3:00:03 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8796968&lat=39.5810462
1/30/2022, 3:00:05 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8710976&lat=39.5795267
1/30/2022, 3:00:35 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 3:00:36 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/30/2022, 3:00:54 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 3:00:56 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/30/2022, 3:17:22 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 3:17:23 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/30/2022, 3:18:46 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 3:18:49 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dtourism%26filter%3dcircle%3a-104.8769%2c39.5792%2c80450%26bias%3dproximity%3a-104.8769%2c39.5792%26limit%3d10&cpuserialid=BFEBFBFF000706E5
1/30/2022, 3:19:19 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8895392&lat=39.6005463
1/30/2022, 3:19:25 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 3:19:29 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3daccommodation%26filter%3dcircle%3a-104.8769%2c39.5792%2c48270%26bias%3dproximity%3a-104.8769%2c39.5792%26limit%3d10&cpuserialid=BFEBFBFF000706E5
1/30/2022, 3:19:39 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 3:19:40 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/30/2022, 3:21:08 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 3:21:09 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/30/2022, 3:22:05 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 3:22:06 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/30/2022, 3:25:24 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 3:25:27 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering%26filter%3dcircle%3a-104.8769%2c39.5792%2c72405%26bias%3dproximity%3a-104.8769%2c39.5792%26limit%3d10&cpuserialid=BFEBFBFF000706E5
1/30/2022, 3:25:31 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873051561193&lat=39.57987395
1/30/2022, 3:25:31 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.87132&lat=39.5795174
1/30/2022, 3:25:32 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873051561193&lat=39.57987395
1/30/2022, 3:25:33 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8716039&lat=39.5795198
1/30/2022, 3:25:38 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 3:25:40 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3daccommodation%26filter%3dcircle%3a-104.8769%2c39.5792%2c72405%26bias%3dproximity%3a-104.8769%2c39.5792%26limit%3d10&cpuserialid=BFEBFBFF000706E5
1/30/2022, 3:25:44 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.880418085675&lat=39.5737282
1/30/2022, 3:25:47 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.880418085675&lat=39.5737282
1/30/2022, 3:25:47 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.880418085675&lat=39.5737282
1/30/2022, 3:25:51 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873780472859&lat=39.5829626
1/30/2022, 3:25:51 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873780472859&lat=39.5829626
1/30/2022, 3:25:51 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873780472859&lat=39.5829626
1/30/2022, 3:25:52 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873780472859&lat=39.5829626
1/30/2022, 3:25:52 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873780472859&lat=39.5829626
1/30/2022, 3:25:52 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873780472859&lat=39.5829626
1/30/2022, 3:25:53 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873780472859&lat=39.5829626
1/30/2022, 3:25:53 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873780472859&lat=39.5829626
1/30/2022, 3:25:53 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873780472859&lat=39.5829626
1/30/2022, 3:25:53 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873780472859&lat=39.5829626
1/30/2022, 3:25:53 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873780472859&lat=39.5829626
1/30/2022, 3:30:34 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 3:30:36 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/30/2022, 3:30:41 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 3:30:43 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/30/2022, 3:30:53 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 4:33:15 PM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 4:33:18 PM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/30/2022, 4:33:25 PM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/30/2022, 4:33:26 PM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/31/2022, 3:17:57 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/31/2022, 3:17:59 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/31/2022, 3:55:29 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/31/2022, 3:55:30 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/31/2022, 3:55:37 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/31/2022, 3:55:40 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering%26filter%3dcircle%3a-104.8769%2c39.5792%2c80450%26bias%3dproximity%3a-104.8769%2c39.5792%26limit%3d10&cpuserialid=BFEBFBFF000706E5
1/31/2022, 3:55:43 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8720981&lat=39.5795221
1/31/2022, 3:59:59 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8863679&lat=39.5811743
1/31/2022, 3:59:59 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.87132&lat=39.5795174
1/31/2022, 4:00:00 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8863679&lat=39.5811743
1/31/2022, 4:00:00 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.876178596738&lat=39.58206355
1/31/2022, 4:00:01 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873051561193&lat=39.57987395
1/31/2022, 4:00:01 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8716039&lat=39.5795198
1/31/2022, 4:00:02 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.87132&lat=39.5795174
1/31/2022, 4:00:04 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873051561193&lat=39.57987395
1/31/2022, 4:00:04 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873051561193&lat=39.57987395
1/31/2022, 4:00:05 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.876178596738&lat=39.58206355
1/31/2022, 4:00:05 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.876178596738&lat=39.58206355
1/31/2022, 4:00:06 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8796968&lat=39.5810462
1/31/2022, 4:00:07 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873051561193&lat=39.57987395
1/31/2022, 4:00:08 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.873051561193&lat=39.57987395
1/31/2022, 4:00:08 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8796968&lat=39.5810462
1/31/2022, 4:00:15 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8867284&lat=39.5808038
1/31/2022, 4:00:17 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8867284&lat=39.5808038
1/31/2022, 4:00:18 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8867284&lat=39.5808038
1/31/2022, 4:31:14 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f71.205.192.41%2fjson
1/31/2022, 4:31:16 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000206D7&long=-104.9847&lat=39.7392
1/31/2022, 4:35:09 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f71.205.192.41%2fjson
1/31/2022, 4:36:32 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering%26filter%3dcircle%3a-104.9847%2c39.7392%2c80450%26bias%3dproximity%3a-104.9847%2c39.7392%26limit%3d10&cpuserialid=BFEBFBFF000206D7
1/31/2022, 4:37:40 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.9828854&lat=39.7398679
1/31/2022, 4:37:45 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.9837982&lat=39.7402212
1/31/2022, 4:37:46 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.9837982&lat=39.7402212
1/31/2022, 4:37:47 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.9837982&lat=39.7402212
1/31/2022, 5:20:17 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/31/2022, 5:20:20 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/31/2022, 5:20:42 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/31/2022, 5:20:43 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
1/31/2022, 5:20:57 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/31/2022, 5:21:05 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering.restaurant%26conditions%3dinternet_access%26filter%3dcircle%3a-104.8769%2c39.5792%2c56315%26bias%3dproximity%3a-104.8769%2c39.5792%26limit%3d10&cpuserialid=BFEBFBFF000706E5
1/31/2022, 5:21:18 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.893022&lat=39.6258878
1/31/2022, 5:22:10 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/31/2022, 5:22:16 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering.restaurant%26filter%3dcircle%3a-104.8769%2c39.5792%2c56315%26bias%3dproximity%3a-104.8769%2c39.5792%26limit%3d10&cpuserialid=BFEBFBFF000706E5
1/31/2022, 5:22:52 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.8716039&lat=39.5795198
1/31/2022, 5:23:18 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/31/2022, 5:23:34 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
1/31/2022, 5:23:39 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dentertainment.cinema%26filter%3dcircle%3a-104.8769%2c39.5792%2c72405%26bias%3dproximity%3a-104.8769%2c39.5792%26limit%3d10&cpuserialid=BFEBFBFF000706E5
1/31/2022, 5:23:48 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.90107&lat=39.6182061
1/31/2022, 5:23:51 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.938661&lat=39.6651623
1/31/2022, 5:23:52 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.844796532421&lat=39.5352909
1/31/2022, 5:24:12 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
2/2/2022, 4:18:58 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
2/2/2022, 4:19:00 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
2/2/2022, 4:19:05 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
2/2/2022, 4:19:09 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3daccommodation%26filter%3dcircle%3a-104.8769%2c39.5792%2c80450%26bias%3dproximity%3a-104.8769%2c39.5792%26limit%3d10&cpuserialid=BFEBFBFF000706E5
2/2/2022, 4:19:28 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
2/2/2022, 4:19:30 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000906EA&long=-104.9847&lat=39.7392
2/2/2022, 4:19:43 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
2/2/2022, 4:19:47 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering.fast_food%26filter%3dcircle%3a-104.9847%2c39.7392%2c80450%26bias%3dproximity%3a-104.9847%2c39.7392%26limit%3d10&cpuserialid=BFEBFBFF000906EA
2/2/2022, 4:20:56 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.983933&lat=39.7365152
2/2/2022, 4:20:58 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.9793986&lat=39.7367895
2/2/2022, 4:21:01 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.9807885&lat=39.7401978
2/2/2022, 4:21:03 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.9807885&lat=39.7401978
2/2/2022, 4:21:04 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.9807885&lat=39.7401978
2/2/2022, 4:21:05 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.9807885&lat=39.7401978
2/2/2022, 4:21:06 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.9807885&lat=39.7401978
2/2/2022, 4:23:55 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
2/2/2022, 4:23:56 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000906EA&long=-104.9847&lat=39.7392
2/2/2022, 4:24:14 AM, bingmaps, http://touristserver.sami200.repl.co/bingmaps?url=https%3a%2f%2fdev.virtualearth.net%2fREST%2fv1%2fLocations%3fq%3d80111
2/2/2022, 4:24:18 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering.fast_food%26filter%3dcircle%3a-104.888137817383%2c39.6143684387207%2c80450%26bias%3dproximity%3a-104.888137817383%2c39.6143684387207%26limit%3d10&cpuserialid=BFEBFBFF000906EA
2/2/2022, 4:24:50 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.885784&lat=39.6231216
2/2/2022, 4:24:57 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.887758&lat=39.610052
2/2/2022, 4:24:59 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.885784&lat=39.6231216
2/2/2022, 4:25:00 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.88348&lat=39.6246064
2/2/2022, 4:25:01 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.885784&lat=39.6231216
2/2/2022, 4:25:05 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.887758&lat=39.610052
2/2/2022, 4:25:53 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
2/2/2022, 4:25:55 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000906EA&long=-104.9847&lat=39.7392
2/2/2022, 4:26:09 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
2/2/2022, 4:26:13 AM, geoapify, http://touristserver.sami200.repl.co/geoapify?url=https%3a%2f%2fapi.geoapify.com%2fv2%2fplaces%2f%3fcategories%3dcatering.fast_food%26filter%3dcircle%3a-104.9847%2c39.7392%2c80450%26bias%3dproximity%3a-104.9847%2c39.7392%26limit%3d10&cpuserialid=BFEBFBFF000906EA
2/2/2022, 4:26:17 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.9833761&lat=39.7370192
2/2/2022, 4:26:19 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.9833761&lat=39.7370192
2/2/2022, 4:26:22 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.9833761&lat=39.7370192
2/2/2022, 4:26:25 AM, weather, http://touristserver.sami200.repl.co/weather?long=-104.9833761&lat=39.7370192
2/2/2022, 4:33:38 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
2/2/2022, 4:33:39 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000906EA&long=-104.9847&lat=39.7392
2/2/2022, 4:38:55 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f76.25.155.188%2fjson
2/2/2022, 4:38:56 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000906EA&long=-104.9847&lat=39.7392
2/2/2022, 4:39:01 AM, ipinfo, http://touristserver.sami200.repl.co/ipinfo?url=https%3a%2f%2fipinfo.io%2f73.153.177.88%2fjson
2/2/2022, 4:39:03 AM, recommendations, http://touristserver.sami200.repl.co/recommendations?cpuserialid=BFEBFBFF000706E5&long=-104.8769&lat=39.5792
